Time,LFHD,,,RFHD,,,LBHD,,,RBHD,,,C7,,,T10,,,CLAV,,,STRN,,,RBAK,,,LSHO,,,LUPA,,,LELB,,,LFRM,,,LWRA,,,LWRB,,,LFIN,,,RSHO,,,RUPA,,,RELB,,,RFRM,,,RWRA,,,RWRB,,,RFIN,,,LASI,,,RASI,,,LPSI,,,RPSI,,,LTHI,,,LKNE,,,LTIB,,,LANK,,,LHEE,,,LTOE,,,RTHI,,,RKNE,,,RTIB,,,RANK,,,RHEE,,,RTOE,,,PELO,,,PELA,,,PELL,,,PELP,,,LFEO,,,LFEA,,,LFEL,,,LFEP,,,LTIO,,,LTIA,,,LTIL,,,LTIP,,,LFOO,,,LFOA,,,LFOL,,,LFOP,,,LTOO,,,LTOA,,,LTOL,,,LTOP,,,RFEO,,,RFEA,,,RFEL,,,RFEP,,,RTIO,,,RTIA,,,RTIL,,,RTIP,,,RFOO,,,RFOA,,,RFOL,,,RFOP,,,RTOO,,,RTOA,,,RTOL,,,RTOP,,,HEDO,,,HEDA,,,HEDL,,,HEDP,,,LCLO,,,LCLA,,,LCLL,,,LCLP,,,RCLO,,,RCLA,,,RCLL,,,RCLP,,,TRXO,,,TRXA,,,TRXL,,,TRXP,,,LHUO,,,LHUA,,,LHUL,,,LHUP,,,LRAO,,,LRAA,,,LRAL,,,LRAP,,,LHNO,,,LHNA,,,LHNL,,,LHNP,,,RHUO,,,RHUA,,,RHUL,,,RHUP,,,RRAO,,,RRAA,,,RRAL,,,RRAP,,,RHNO,,,RHNA,,,RHNL,,,RHNP,,,CentreOfMass,,,CentreOfMassFloor,,,LHipAngles,,,LKneeAngles,,,LAbsAnkleAngle,,,LAnkleAngles,,,RHipAngles,,,RKneeAngles,,,RAnkleAngles,,,RAbsAnkleAngle,,,LPelvisAngles,,,RPelvisAngles,,,LFootProgressAngles,,,RFootProgressAngles,,,RNeckAngles,,,LNeckAngles,,,RSpineAngles,,,LSpineAngles,,,LShoulderAngles,,,LElbowAngles,,,LWristAngles,,,RShoulderAngles,,,RElbowAngles,,,RWristAngles,,,RThoraxAngles,,,LThoraxAngles,,,RHeadAngles,,,LHeadAngles,,,LAnkleForce,,,RAnkleForce,,,RKneeForce,,,LKneeForce,,,RHipForce,,,LHipForce,,,LWaistForce,,,RWaistForce,,,LNeckForce,,,RNeckForce,,,LShoulderForce,,,RShoulderForce,,,LElbowForce,,,RElbowForce,,,LWristForce,,,RWristForce,,,LAnkleMoment,,,RAnkleMoment,,,RKneeMoment,,,LKneeMoment,,,RHipMoment,,,LHipMoment,,,LWaistMoment,,,RWaistMoment,,,LNeckMoment,,,RNeckMoment,,,LShoulderMoment,,,RShoulderMoment,,,LElbowMoment,,,RElbowMoment,,,LWristMoment,,,RWristMoment,,,LHipPower,,,LKneePower,,,LAnklePower,,,RHipPower,,,RKneePower,,,RAnklePower,,,LWaistPower,,,RWaistPower,,,LNeckPower,,,RNeckPower,,,LShoulderPower,,,RShoulderPower,,,LElbowPower,,,RElbowPower,,,LWristPower,,,RWristPower,,
s,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Nmm,Nmm,Nmm,Nmm,Nmm,Nmm,Nmm,Nmm,Nmm,Nmm,Nmm,Nmm,Nmm,Nmm,Nmm,Nmm,Nmm,Nmm,Nmm,Nmm,Nmm,Nmm,Nmm,Nmm,Nmm,Nmm,Nmm,Nmm,Nmm,Nmm,Nmm,Nmm,Nmm,Nmm,Nmm,Nmm,Nmm,Nmm,Nmm,Nmm,Nmm,Nmm,Nmm,Nmm,Nmm,Nmm,Nmm,Nmm,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W
,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,194.365,-30.1767,1533.08,86.2404,-34.6267,1522.66,209.712,128.711,1467.32,66.5149,108.408,1449.91,133.185,126.265,1308.97,120.944,100.073,1047.83,151.019,1.88208,1279.24,152.773,-80.2915,1080.17,55.4609,139.595,1241.74,257.056,100.73,1313.13,430.236,93.9686,1269.08,551.646,60.4371,1272.38,640.759,48.3934,1283.11,776.838,-27.6437,1326.77,774.584,28.1763,1315.83,833.673,3.52889,1335.47,27.9207,77.6053,1323.34,-167.909,50.9319,1305.04,-266.882,15.9958,1328.06,-390.136,-12.715,1349.95,-468.847,-97.994,1388.31,-478.388,-51.1437,1400.32,-543.003,-90.7531,1395.34,271.044,-38.5768,896.487,29.9407,-65.4472,902.883,170.718,92.8882,965.259,86.6808,83.6167,960.375,294.504,56.1905,638.486,261.896,88.8984,424.187,264.845,111.824,243.583,241.467,95.5656,58.5617,196.983,140.759,44.3455,227.039,-59.1695,45.3678,-6.63818,56.6398,552.862,-0.031222,80.1658,418.867,5.07855,86.7749,195.204,20.5467,68.0684,68.1888,53.8933,123.881,43.6744,80.9407,-65.2604,47.5479,140.215,24.4471,833.469,155.282,-126.807,766.026,305.428,42.8598,829.086,151.669,-42.161,985.409,212.007,91.7323,425.937,186.982,-313.023,367.968,620.747,68.5143,411.599,222.888,33.0164,831.211,208.058,79.6888,59.4434,358.219,-235.802,68.1928,523.647,229.666,51.1143,211.822,91.1674,408.747,239.355,-54.2381,44.8319,250.383,-54.5667,237.686,430.225,-26.583,33.965,211.764,136.941,46.7353,248.552,-117.964,44.1974,252.228,-118.074,108.482,312.176,-108.746,40.5751,239.355,-54.2381,44.8319,49.1496,85.7778,418.818,96.3469,-328.451,348.417,469.235,133.713,418.399,57.5413,15.8779,835.727,53.5263,52.5438,70.0821,-89.2447,-247.483,96.8824,354.719,-89.2373,87.3736,49.362,84.1651,401.896,60.3603,-77.0433,54.5531,24.1152,-83.6435,233.329,237.828,-55.3568,91.3338,37.7902,104.076,56.6639,67.8837,-137.416,53.8495,55.8019,-139.616,113.441,127.04,-130.188,66.1098,60.3604,-77.0433,54.5531,146.184,89.0243,1410.17,148.685,-83.3891,1489.27,334.001,102.369,1433.32,119.578,167.028,1581.04,257.732,71.1725,1249.68,326.269,-26.3607,1295.85,256.498,125.15,1365.56,149.832,8.6031,1277.68,26.4582,44.9694,1261.43,-13.284,-63.805,1319.71,23.7496,-15.4748,1146.77,149.832,8.60307,1277.68,149.832,8.60309,1277.68,171.657,-115.005,1306.29,22.9886,-12.0015,1285.43,146.977,-20.8963,1152.4,549.594,43.8006,1244.54,557.483,177.032,983.487,522.883,-215.929,1111.17,257.732,71.1725,1249.68,784.451,-5.01136,1292.56,844.665,90.2737,1094.93,763.724,-206.559,1189.07,566.034,40.3838,1247.9,898.715,6.08776,1345.47,844.671,25.9525,1458.01,897.15,130.433,1322.77,784.451,-5.01136,1292.56,-269.58,7.67978,1295.72,-320.231,221.644,1091.12,-270.553,215.126,1512.91,26.4583,44.9694,1261.43,-486.853,-71.0032,1369.9,-587.419,74.892,1230.1,-487.584,84.8929,1533.12,-284.789,2.17196,1300.91,-605.758,-102.156,1384.3,-584.477,-128.356,1503.36,-578.834,-219.029,1353.77,-486.853,-71.0032,1369.9,140.845,23.6555,931.436,140.845,23.6555,0,15.5746,-0.89128,9.57759,-10.0548,-1.49531,-28.6281,-2.33907,0,0,-2.44846,-1.621,17.186,14.3481,1.40811,0.390543,-15.0744,0.151425,-31.8476,-7.2784,-7.6917,32.2194,-6.15291,0,0,23.6719,-3.94953,-5.21111,23.6719,3.94953,5.21111,-89.4296,3.30659,-8.21198,-89.3323,11.5431,7.10279,-11.5526,9.02338,7.41265,-11.5526,-9.02338,-7.41265,-36.8758,-2.93418,-1.83101,-36.8758,2.93418,1.83101,14.7439,89.0277,-49.3794,13.8642,-1.59028e-015,1.72148e-012,5.36786,20.5209,147.354,-1.29045,93.4867,-30.2091,16.7503,-1.83876e-015,-9.10645e-013,-11.189,-4.96967,146.564,-13.2498,1.27054,9.76292,-13.2498,-1.27054,-9.76292,24.5373,-8.06223,0.762617,24.5373,8.06223,-0.762617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01,194.334,-30.1966,1533,86.2101,-34.643,1522.57,209.68,128.767,1467.41,66.486,108.458,1449.95,133.169,126.433,1309.02,120.935,100.213,1047.9,151.039,2.02228,1279.25,152.863,-80.1534,1080.19,55.4462,139.661,1241.79,257.085,100.85,1313.19,430.272,94.1349,1269.06,551.716,60.6285,1272.27,640.841,48.5204,1283,776.879,-27.5909,1326.83,774.581,28.2347,1315.9,833.666,3.63421,1335.69,27.8744,77.6562,1323.36,-167.894,50.9717,1304.92,-266.912,16.0469,1327.84,-390.133,-12.7662,1349.72,-468.777,-98.1116,1388.13,-478.339,-51.2463,1400.15,-542.959,-90.907,1395.37,271.084,-38.3735,896.578,30.0097,-65.4886,902.965,170.611,92.9818,965.239,86.5954,83.6956,960.391,294.507,56.2748,638.49,261.865,88.8621,424.197,264.814,111.806,243.584,241.477,95.5434,58.5709,196.986,140.718,44.3238,227.053,-59.1703,45.3799,-6.61533,56.5082,552.875,-0.0159218,80.0355,418.875,5.10614,86.687,195.22,20.5417,68.0489,68.199,53.8931,123.885,43.674,80.9505,-65.2653,47.5544,140.197,24.4785,833.51,155.428,-126.8,766.157,305.391,43.0589,829.133,151.704,-42.0285,985.49,211.974,91.6609,425.941,187.244,-313.15,368.149,620.744,68.7298,411.649,222.862,33.1317,831.255,208.081,79.639,59.4473,358.501,-235.728,68.1945,523.547,229.876,51.1688,211.791,91.097,408.752,239.376,-54.289,44.8396,250.392,-54.6151,237.694,430.247,-26.6393,33.9839,211.79,136.891,46.7386,248.571,-118.016,44.2066,252.243,-118.124,108.491,312.195,-108.799,40.5881,239.376,-54.289,44.8396,49.1588,85.7009,418.837,96.8235,-328.493,348.462,469.206,134.094,418.511,57.5323,15.8253,835.764,53.5383,52.5595,70.0853,-88.9081,-247.634,96.8235,354.891,-88.9027,87.3126,49.3713,84.0928,401.914,60.371,-77.0303,54.5779,24.2352,-83.5971,233.377,237.86,-55.3255,91.246,37.7909,104.088,56.6664,67.8976,-137.403,53.8817,55.8524,-139.592,113.481,127.061,-130.168,66.1044,60.3709,-77.0303,54.5779,146.162,89.1256,1410.21,148.662,-83.3676,1489.13,333.975,102.458,1433.4,119.529,166.955,1581.15,257.772,71.3072,1249.73,326.289,-26.2527,1295.89,256.518,125.262,1365.62,149.849,8.74264,1277.69,26.4303,45.0267,1261.45,-13.2337,-63.7991,1319.73,23.7554,-15.414,1146.76,149.849,8.74265,1277.69,149.849,8.74267,1277.69,171.73,-114.867,1306.31,23.0014,-11.9194,1285.43,147.015,-20.7699,1152.4,549.647,43.9202,1244.47,557.418,176.881,983.265,522.865,-215.965,1111.39,257.772,71.3072,1249.73,784.489,-4.94024,1292.63,844.807,90.1009,1094.89,763.705,-206.614,1189.35,566.086,40.5,1247.84,898.747,6.25447,1345.88,844.356,26.0354,1458.42,897.115,130.751,1323.21,784.489,-4.94024,1292.63,-269.573,7.65385,1295.52,-320.129,221.225,1090.56,-270.849,215.419,1512.33,26.4303,45.0267,1261.45,-486.799,-71.1171,1369.73,-587.438,74.4488,1229.64,-487.758,85.0402,1532.68,-284.779,2.13988,1300.71,-605.843,-102.387,1384.55,-584.128,-128.542,1503.77,-578.899,-219.465,1353.95,-486.799,-71.1172,1369.73,140.854,23.7168,931.447,140.854,23.7168,0,15.5662,-0.89393,9.59505,-10.0254,-1.4962,-28.6351,-2.33568,0,0,-2.44557,-1.62586,17.2349,14.3178,1.41787,0.396184,-15.0555,0.135112,-31.8463,-7.24763,-7.67626,32.1622,-6.13078,0,0,23.6343,-3.96788,-5.26772,23.6343,3.96788,5.26772,-89.4309,3.30306,-8.21044,-89.3393,11.5078,7.10595,-11.4892,9.02473,7.44348,-11.4892,-9.02473,-7.44348,-36.8456,-2.91891,-1.80271,-36.8456,2.91891,1.80271,14.7651,88.9957,-49.4304,13.9141,7.95139e-016,3.3368e-012,5.47977,20.6015,147.501,-1.30683,93.4513,-30.3043,16.7884,3.85145e-015,-3.81449e-012,-11.0676,-4.82464,146.663,-13.2544,1.26133,9.78667,-13.2544,-1.26133,-9.78667,24.4793,-8.07036,0.762499,24.4793,8.07036,-0.762499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02,194.309,-30.2122,1532.92,86.1866,-34.6574,1522.49,209.651,128.821,1467.49,66.4603,108.504,1449.99,133.156,126.59,1309.05,120.932,100.34,1047.95,151.058,2.15252,1279.25,152.947,-80.0257,1080.21,55.4331,139.724,1241.82,257.114,100.962,1313.23,430.305,94.2906,1269.04,551.778,60.8063,1272.18,640.911,48.6447,1282.91,776.916,-27.5293,1326.87,774.576,28.2966,1315.96,833.66,3.73711,1335.88,27.8333,77.7079,1323.38,-167.878,51.0047,1304.81,-266.932,16.0907,1327.65,-390.12,-12.8167,1349.52,-468.705,-98.2188,1387.95,-478.289,-51.343,1399.98,-542.91,-91.0416,1395.36,271.123,-38.1951,896.664,30.0711,-65.5196,903.04,170.524,93.0643,965.219,86.5271,83.7706,960.404,294.514,56.3407,638.495,261.839,88.808,424.206,264.787,111.774,243.586,241.486,95.5201,58.5787,196.986,140.689,44.3083,227.068,-59.167,45.3942,-6.59815,56.3883,552.892,-0.00425041,79.9106,418.885,5.12775,86.5995,195.232,20.5304,68.0273,68.2076,53.8878,123.886,43.6741,80.9555,-65.2713,47.5605,140.187,24.5066,833.547,155.559,-126.795,766.279,305.365,43.2305,829.178,151.736,-41.9067,985.565,211.946,91.573,425.945,187.5,-313.292,368.331,620.744,68.9181,411.693,222.844,33.2316,831.297,208.102,79.5923,59.4495,358.74,-235.67,68.1754,523.463,230.05,51.2234,211.765,91.0111,408.755,239.398,-54.3362,44.8499,250.395,-54.6551,237.705,430.27,-26.6868,34.0114,211.811,136.844,46.739,248.593,-118.063,44.2201,252.259,-118.169,108.505,312.217,-108.846,40.6073,239.398,-54.3362,44.8498,49.1655,85.6186,418.855,97.2011,-328.547,348.52,469.178,134.376,418.596,57.5297,15.7817,835.797,53.5422,52.5698,70.0866,-88.6113,-247.777,96.7632,355.043,-88.6055,87.2477,49.3779,84.015,401.932,60.3778,-77.0225,54.6008,24.3455,-83.5572,233.422,237.886,-55.2943,91.1625,37.7825,104.094,56.6665,67.9096,-137.395,53.9123,55.8988,-139.573,113.519,127.079,-130.152,66.0995,60.3778,-77.0225,54.6009,146.143,89.221,1410.24,148.646,-83.3458,1489,333.951,102.546,1433.46,119.483,166.889,1581.25,257.809,71.4315,1249.77,326.307,-26.1529,1295.93,256.539,125.367,1365.68,149.866,8.87234,1277.7,26.4067,45.0835,1261.46,-13.1894,-63.7872,1319.74,23.7637,-15.3556,1146.76,149.866,8.87231,1277.7,149.866,8.87232,1277.7,171.793,-114.738,1306.33,23.0129,-11.8398,1285.43,147.051,-20.6539,1152.4,549.695,44.0357,1244.42,557.359,176.773,983.076,522.854,-215.977,1111.57,257.809,71.4315,1249.77,784.52,-4.86673,1292.68,844.931,89.9708,1094.86,763.691,-206.644,1189.59,566.133,40.6126,1247.79,898.776,6.4082,1346.23,844.083,26.1219,1458.78,897.09,131.038,1323.58,784.52,-4.86673,1292.68,-269.56,7.63463,1295.34,-320.034,220.887,1090.1,-271.097,215.642,1511.85,26.4067,45.0835,1261.46,-486.741,-71.2222,1369.56,-587.444,74.0745,1229.25,-487.897,85.1377,1532.31,-284.762,2.11467,1300.53,-605.895,-102.58,1384.71,-583.839,-128.705,1504.05,-578.939,-219.819,1354.07,-486.741,-71.2222,1369.56,140.864,23.7709,931.456,140.864,23.7709,0,15.5602,-0.894146,9.60587,-9.99272,-1.49643,-28.6365,-2.3275,0,0,-2.43752,-1.62986,17.2751,14.2914,1.42419,0.396905,-15.0347,0.122687,-31.8385,-7.21712,-7.66289,32.1126,-6.10835,0,0,23.5995,-3.98242,-5.3167,23.5995,3.98242,5.3167,-89.4338,3.29748,-8.21053,-89.3465,11.4745,7.11078,-11.4301,9.02581,7.46917,-11.4301,-9.02581,-7.46917,-36.8182,-2.906,-1.77895,-36.8182,2.906,1.77895,14.7824,88.9667,-49.4709,13.9584,7.95139e-016,-1.72366e-012,5.57614,20.67,147.623,-1.32014,93.4207,-30.3783,16.8218,9.93923e-016,2.83579e-012,-10.9754,-4.70601,146.745,-13.2593,1.25235,9.80716,-13.2593,-1.25235,-9.80716,24.4255,-8.07843,0.763768,24.4255,8.07843,-0.763768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
